,ProjectID,BuildingID,Number,Street,Borough,Postcode,Latitude,Longitude,LowIncomeUnits
822,53017,972090.0,1235,JEROME STREET,Brooklyn,11239.0,40.653577,-73.876478,0
823,53017,972097.0,1233,JEROME STREET,Brooklyn,11239.0,40.653662,-73.876536,0
824,53017,972098.0,1231,JEROME STREET,Brooklyn,11239.0,40.653746999999996,-73.876586,0
825,53017,972099.0,1229,JEROME STREET,Brooklyn,11239.0,40.653837,-73.87662900000001,0
826,53017,972109.0,1227,JEROME STREET,Brooklyn,11239.0,40.653928,-73.876665,0
827,53017,972111.0,1225,JEROME STREET,Brooklyn,11239.0,40.654021,-73.87669,0
828,53017,972117.0,1223,JEROME STREET,Brooklyn,11239.0,40.654118,-73.876708,0
829,53017,972118.0,1221,JEROME STREET,Brooklyn,11239.0,40.654211,-73.876719,0
830,53017,972119.0,1219,JEROME STREET,Brooklyn,11239.0,40.654307,-73.876719,0
831,53017,972123.0,728,WALKER STREET,Brooklyn,11239.0,40.653856,-73.875649,0
832,53017,972124.0,726,WALKER STREET,Brooklyn,11239.0,40.653908,-73.875685,0
833,53017,972125.0,724,WALKER STREET,Brooklyn,11239.0,40.65396,-73.875721,0
834,53017,972127.0,722,WALKER STREET,Brooklyn,11239.0,40.654009,-73.87576,0
835,53017,972128.0,720,WALKER STREET,Brooklyn,11239.0,40.654061999999996,-73.875796,0
836,53017,972129.0,718,WALKER STREET,Brooklyn,11239.0,40.654114,-73.87583599999999,0
837,53017,972130.0,716,WALKER STREET,Brooklyn,11239.0,40.654166,-73.875872,0
838,53017,972131.0,714,WALKER STREET,Brooklyn,11239.0,40.654216,-73.875911,0
839,53017,972132.0,412,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653335,-73.876573,0
840,53017,972133.0,414,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653352000000005,-73.876537,0
841,53017,972136.0,416,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653365,-73.8765,0
842,53017,972137.0,418,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653478,-73.876248,0
843,53017,972138.0,420,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653499,-73.876201,0
844,53017,972139.0,422,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653519,-73.876154,0
845,53017,972140.0,424,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65354,-73.87610699999999,0
846,53017,972141.0,430,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653601,-73.87597,0
847,53017,972142.0,432,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653620000000004,-73.875923,0
848,53017,972143.0,434,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653642,-73.87588000000001,0
849,53017,972144.0,436,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653661,-73.875833,0
850,53017,972146.0,438,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65368,-73.875786,0
851,53017,972149.0,442,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653721000000004,-73.875693,0
852,53017,972169.0,444,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653833,-73.875433,0
853,53017,972170.0,446,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653853000000005,-73.87539,0
854,53017,972171.0,448,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653872,-73.875343,0
855,53017,972172.0,450,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653888,-73.875299,0
856,53017,972173.0,452,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653907000000004,-73.87525600000001,0
857,53017,972175.0,454,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653927,-73.875209,0
858,53017,972176.0,456,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653946000000005,-73.87516600000001,0
859,53017,972177.0,458,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653962,-73.875123,0
860,53017,972178.0,460,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653981,-73.875076,0
861,53017,972179.0,462,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654,-73.87503199999999,0
862,53017,972180.0,464,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65402,-73.874989,0
863,53017,972181.0,466,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654036,-73.874946,0
864,53017,972183.0,468,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654055,-73.874899,0
865,53017,972197.0,474,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654113,-73.87476600000001,0
866,53017,972198.0,476,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654277,-73.874369,0
867,53017,972200.0,478,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654302,-73.874315,0
868,53017,972201.0,480,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654326,-73.874257,0
869,53017,972202.0,482,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654348,-73.87420300000001,0
870,53017,972203.0,484,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654373,-73.874145,0
871,53017,972207.0,486,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654395,-73.874087,0
872,53017,972208.0,488,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654419,-73.874033,0
873,53017,972209.0,490,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654444,-73.873976,0
874,53017,972210.0,492,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654466,-73.873922,0
875,53017,972211.0,494,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654491,-73.873864,0
876,53017,972351.0,440,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653702,-73.875739,0
877,53017,972352.0,405,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653165,-73.876998,0
878,53017,972353.0,407,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653197999999996,-73.87693,0
879,53017,972354.0,419,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653382,-73.876511,0
880,58790,396881.0,297,WILSON AVENUE,Brooklyn,11237.0,40.697004,-73.919201,94
881,52724,307342.0,721,HANCOCK STREET,Brooklyn,11233.0,40.685324,-73.925839,7
882,52724,307343.0,723,HANCOCK STREET,Brooklyn,11233.0,40.685328999999996,-73.925792,7
883,52724,317444.0,680,JEFFERSON AVENUE,Brooklyn,11221.0,40.685516,-73.930562,27
884,52724,317447.0,684,JEFFERSON AVENUE,Brooklyn,11221.0,40.685533,-73.930429,12
885,52724,317515.0,768,JEFFERSON AVENUE,Brooklyn,11221.0,40.686032,-73.926076,6
886,52724,331146.0,660,MADISON STREET,Brooklyn,11221.0,40.686884,-73.93169300000001,6
887,52724,331152.0,668,MADISON STREET,Brooklyn,11221.0,40.686914,-73.931444,6
888,52724,358498.0,828,PUTNAM AVENUE,Brooklyn,11221.0,40.686498,-73.928531,3
889,52724,360415.0,186,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.686938,-73.929868,8
890,52724,360424.0,201,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.686144,-73.929692,6
891,52724,360426.0,205,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.686032,-73.92966700000001,6
892,52724,360427.0,206,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.686257,-73.929736,4
893,60850,329067.0,165,LOTT AVENUE,Brooklyn,11212.0,40.658004999999996,-73.907365,11
894,60850,329068.0,193,LOTT AVENUE,Brooklyn,11212.0,40.658147,-73.906428,36
895,60850,808983.0,200,NEWPORT STREET,Brooklyn,11212.0,40.659521000000005,-73.907785,12
896,60850,808984.0,234,NEWPORT STREET,Brooklyn,11212.0,40.659707,-73.906548,12
897,60850,808986.0,230,NEWPORT STREET,Brooklyn,11212.0,40.659684999999996,-73.906693,12
898,60850,809093.0,530,OSBORN STREET,Brooklyn,11212.0,40.658894000000004,-73.906059,24
899,60850,809298.0,841,ROCKAWAY AVENUE,Brooklyn,11212.0,40.659027,-73.908005,12
900,60850,875692.0,520,OSBORN STREET,Brooklyn,11212.0,40.659079999999996,-73.90611,12
901,60850,930129.0,206,NEWPORT STREET,Brooklyn,11212.0,40.659543,-73.90763299999999,12
902,60850,930354.0,169,LOTT AVENUE,Brooklyn,11212.0,40.658035999999996,-73.90718100000001,12
903,60850,930359.0,173,THATFORD AVENUE,Brooklyn,11212.0,40.659389000000004,-73.90714,12
904,60850,930360.0,179,THATFORD AVENUE,Brooklyn,11212.0,40.658313,-73.906864,12
905,60850,930367.0,861,ROCKAWAY AVENUE,Brooklyn,11212.0,40.658656,-73.907909,12
906,60850,930369.0,851,ROCKAWAY AVENUE,Brooklyn,11212.0,40.658840000000005,-73.907955,12
907,60850,932895.0,210,THATFORD AVENUE,Brooklyn,11212.0,40.659389000000004,-73.90714,12
908,60850,932896.0,216,THATFORD AVENUE,Brooklyn,11212.0,40.658313,-73.906864,12
909,60850,972694.0,510,OSBORN STREET,Brooklyn,11212.0,40.659264,-73.90615600000001,12
910,61418,394585.0,2920,WEST 21 STREET,Brooklyn,11224.0,40.575781,-73.987872,189
911,61435,224168.0,143,COLUMBIA STREET,Brooklyn,11231.0,40.686907,-74.00178100000001,7
912,61435,224173.0,149,COLUMBIA STREET,Brooklyn,11231.0,40.686780999999996,-74.00184300000001,8
913,61435,224175.0,151,COLUMBIA STREET,Brooklyn,11231.0,40.686739,-74.001864,4
914,61435,224181.0,159,COLUMBIA STREET,Brooklyn,11231.0,40.686575,-74.00194300000001,4
915,61435,224188.0,165,COLUMBIA STREET,Brooklyn,11231.0,40.686448,-74.002001,3
916,61435,224220.0,201,COLUMBIA STREET,Brooklyn,11231.0,40.685263,-74.002578,2
917,51378,381909.0,314,TROUTMAN STREET,Brooklyn,11237.0,40.704271000000006,-73.92511800000001,3
918,60470,329071.0,23,NEW LOTS AVENUE,Brooklyn,11212.0,40.656943,-73.904044,385
919,61375,228187.0,2629,CROPSEY AVENUE,Brooklyn,11214.0,40.589521000000005,-73.99083,105
920,65128,965810.0,83,BUSHWICK PLACE,Brooklyn,11206.0,40.706417,-73.938959,4
921,61420,354100.0,2060,PITKIN AVENUE,Brooklyn,11207.0,40.671791,-73.896506,84
922,61420,807762.0,373,BELMONT AVENUE,Brooklyn,11207.0,40.670567,-73.89600300000001,84
923,52115,953916.0,125,GRAND ST EXTENSION,Brooklyn,11211.0,40.710602,-73.95479,25
924,65088,958013.0,103,VARET STREET,Brooklyn,11206.0,40.703179,-73.94130600000001,2
925,52737,128902.0,148,4 AVENUE,Brooklyn,11217.0,40.67986,-73.98139599999999,7
926,52737,130195.0,141,5 AVENUE,Brooklyn,11217.0,40.678212,-73.97923,5
927,52737,130199.0,147,5 AVENUE,Brooklyn,11217.0,40.678081,-73.97931700000001,6
928,52737,130217.0,172,5 AVENUE,Brooklyn,11217.0,40.677501,-73.979731,6
929,52737,132750.0,254,6 STREET,Brooklyn,11215.0,40.672515000000004,-73.987967,8
930,52737,138899.0,439,13 STREET,Brooklyn,11215.0,40.663643,-73.98181899999999,7
931,52737,208752.0,254,BERGEN STREET,Brooklyn,11217.0,40.684301,-73.98428,7
932,52737,208755.0,258,BERGEN STREET,Brooklyn,11217.0,40.684037,-73.983602,7
933,52737,211091.0,205,BOND STREET,Brooklyn,11217.0,40.683162,-73.98739499999999,5
934,52737,216349.0,190,BUTLER STREET,Brooklyn,11217.0,40.682353000000006,-73.987514,4
935,52737,365968.0,690,SACKETT STREET,Brooklyn,11217.0,40.67765,-73.981628,4
936,52737,371080.0,421,SMITH STREET,Brooklyn,11231.0,40.677602,-73.99638399999999,8
937,52737,810140.0,77,GARFIELD PLACE,Brooklyn,11215.0,40.674439,-73.98141600000001,6
938,58792,199381.0,2520,BATCHELDER STREET,Brooklyn,11235.0,40.591371,-73.937271,135
939,58792,807660.0,2965,AVENUE Z,Brooklyn,11235.0,40.589736,-73.938323,135
940,58792,807686.0,2540,BATCHELDER STREET,Brooklyn,11235.0,40.591069,-73.937213,135
941,58792,807687.0,2560,BATCHELDER STREET,Brooklyn,11235.0,40.590765000000005,-73.93715999999999,135
942,48751,330580.0,1113,MADISON STREET,Brooklyn,11221.0,40.691971,-73.91613100000001,17
943,65137,966458.0,497,ST MARKS AVENUE,Brooklyn,11238.0,40.676321,-73.957895,30
944,61029,210962.0,161,BOERUM STREET,Brooklyn,11206.0,40.705974,-73.94211800000001,6
945,61029,318371.0,144,HUMBOLDT STREET,Brooklyn,11206.0,40.706204,-73.9413,36
946,61029,807807.0,189,BOERUM STREET,Brooklyn,11206.0,40.706105,-73.94073,6
947,61029,807808.0,193,BOERUM STREET,Brooklyn,11206.0,40.706121,-73.94057099999999,36
948,61029,808576.0,139,HUMBOLDT STREET,Brooklyn,11206.0,40.706255999999996,-73.941328,24
949,61029,808613.0,190,JOHNSON AVENUE,Brooklyn,11206.0,40.706703999999995,-73.941869,12
950,53334,926996.0,155,WEST STREET,Brooklyn,11222.0,40.732328,-73.959682,140
951,65109,348979.0,30,ORIENT AVENUE,Brooklyn,11211.0,40.715099,-73.93973000000001,2
952,65109,952481.0,42,ORIENT AVENUE,Brooklyn,11211.0,40.715231,-73.93921,2
953,53451,957264.0,504,MYRTLE AVENUE,Brooklyn,11205.0,40.693525,-73.964844,29
954,58470,283460.0,945,EAST 94 STREET,Brooklyn,11236.0,40.646231,-73.907623,29
955,57864,966686.0,1535,BEDFORD AVENUE,Brooklyn,11216.0,40.670427000000004,-73.955148,35
956,58908,206029.0,268,BEDFORD AVENUE,Brooklyn,11249.0,40.715247999999995,-73.960511,63
957,52893,976553.0,428,SARATOGA AVENUE,Brooklyn,11233.0,40.671278,-73.916983,134
958,48908,139704.0,342,14 STREET,Brooklyn,11215.0,40.664547,-73.985474,2
959,48908,307271.0,633,HANCOCK STREET,Brooklyn,11233.0,40.684827,-73.930177,5
960,48908,330823.0,248,MADISON STREET,Brooklyn,11216.0,40.684908,-73.948868,8
961,48908,330827.0,250,MADISON STREET,Brooklyn,11216.0,40.684915999999994,-73.94880400000001,8
962,48908,352128.0,941,PARK PLACE,Brooklyn,11213.0,40.673223,-73.946318,16
963,48908,358597.0,969,PUTNAM AVENUE,Brooklyn,11221.0,40.687228999999995,-73.922285,8
964,48908,375049.0,915,ST MARKS AVENUE,Brooklyn,11213.0,40.674735,-73.941295,4
965,48908,375083.0,971,ST MARKS AVENUE,Brooklyn,11213.0,40.674622,-73.939161,8
966,48908,375084.0,973,ST MARKS AVENUE,Brooklyn,11213.0,40.674619,-73.939099,8
967,52701,127575.0,30,3 AVENUE,Brooklyn,11217.0,40.68581,-73.980385,215
968,60080,185932.0,233,THOMAS BOYLAND STREET,Brooklyn,11233.0,40.676299,-73.91370699999999,0
969,60080,809296.0,214,ROCKAWAY AVENUE,Brooklyn,11233.0,40.675707,-73.911,0
970,61380,282104.0,60,EAST 93 STREET,Brooklyn,11212.0,40.662494,-73.92700699999999,402
971,52758,185927.0,2174,ATLANTIC AVENUE,Brooklyn,11233.0,40.676536,-73.914503,10
972,52758,213936.0,1638,BROADWAY,Brooklyn,11207.0,40.684882,-73.913955,2
973,52758,232317.0,673,DECATUR STREET,Brooklyn,11233.0,40.683440000000004,-73.916138,6
974,52758,232319.0,675,DECATUR STREET,Brooklyn,11233.0,40.683448,-73.916081,6
975,52758,234869.0,28,DUMONT AVENUE,Brooklyn,11212.0,40.662639,-73.91901899999999,20
976,52758,287213.0,1301,EAST NEW YORK AVENUE,Brooklyn,11212.0,40.668694,-73.91910899999999,11
977,52758,287616.0,1438,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,40.668943,-73.921247,13
978,52758,287624.0,1480,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,40.669707,-73.919382,19
979,52758,287626.0,1484,EASTERN PARKWAY EXTENSION,Brooklyn,11233.0,40.669737,-73.919306,10
980,52758,287645.0,1517,EASTERN PARKWAY,Brooklyn,11233.0,40.670406,-73.917737,16
981,52758,301835.0,174,GRAFTON STREET,Brooklyn,11212.0,40.663882,-73.918026,14
982,52758,313959.0,893,THOMAS S BOYLAND STREET,Brooklyn,11212.0,40.658414,-73.910767,6
983,52758,313969.0,908,THOMAS S BOYLAND STREET,Brooklyn,11212.0,40.658198,-73.91073100000001,4
984,52758,314170.0,545,HOWARD AVENUE,Brooklyn,11233.0,40.668939,-73.92005,15
985,52758,314270.0,808,HOWARD AVENUE,Brooklyn,11212.0,40.662093,-73.918555,5
986,52758,330367.0,854,MACON STREET,Brooklyn,11233.0,40.684876,-73.91654399999999,2
987,52758,330375.0,870,MACON STREET,Brooklyn,11233.0,40.684927,-73.916093,16
988,52758,334886.0,744,MAC DONOUGH STREET,Brooklyn,11233.0,40.684137,-73.916451,6
989,52758,334889.0,748,MAC DONOUGH STREET,Brooklyn,11233.0,40.684148,-73.91633900000001,6
990,52758,334892.0,752,MAC DONOUGH STREET,Brooklyn,11233.0,40.684162,-73.916224,6
991,52758,334901.0,762,MAC DONOUGH STREET,Brooklyn,11233.0,40.684195,-73.915943,6
992,52758,334903.0,764,MAC DONOUGH STREET,Brooklyn,11233.0,40.6842,-73.915889,6
993,52758,334915.0,777,MAC DONOUGH STREET,Brooklyn,11233.0,40.684267999999996,-73.915441,8
994,52758,334922.0,783,MAC DONOUGH STREET,Brooklyn,11233.0,40.684287,-73.915272,2
995,52758,334936.0,806,MAC DONOUGH STREET,Brooklyn,11233.0,40.684418,-73.914064,6
996,52758,334939.0,812,MAC DONOUGH STREET,Brooklyn,11233.0,40.684443,-73.913862,6
997,52758,349937.0,327,HOWARD AVENUE,Brooklyn,11233.0,40.67641,-73.91926600000001,16
998,52758,351579.0,1492,PARK PLACE,Brooklyn,11213.0,40.672178,-73.927551,17
999,52758,362714.0,688,ROCKAWAY AVENUE,Brooklyn,11212.0,40.662958,-73.909031,13
1000,52758,376556.0,1748,STERLING PLACE,Brooklyn,11233.0,40.670913,-73.920776,6
1001,52758,379354.0,425,MARCUS GARVEY BOULEVARD,Brooklyn,11216.0,40.682595,-73.93795300000001,6
1002,52758,380112.0,50,SUTTER AVENUE,Brooklyn,11212.0,40.665555,-73.920868,18
1003,52758,380683.0,116,TAPSCOTT STREET,Brooklyn,11212.0,40.664869,-73.92026,6
1004,53483,292318.0,15,FLATBUSH AVENUE,Brooklyn,11217.0,40.688124,-73.98039200000001,37
1005,50638,949243.0,1355,ROGERS AVENUE,Brooklyn,11210.0,40.636955,-73.95099499999999,122
1006,59851,808266.0,750,ESSEX STREET,Brooklyn,11208.0,40.665307,-73.878414,0
1007,59851,808716.0,2305,LINDEN BOULEVARD,Brooklyn,11208.0,40.66397,-73.878121,0
1008,59851,808733.0,827,LINWOOD STREET,Brooklyn,11208.0,40.664962,-73.879215,0
1009,59851,955170.0,918,HEGEMAN AVENUE,Brooklyn,11208.0,40.665439,-73.87883199999999,0
1010,50655,958176.0,695,GRAND STREET,Brooklyn,11211.0,40.711566,-73.944797,41
1011,59823,379767.0,3601,SURF AVENUE,Brooklyn,11224.0,40.573144,-74.001587,197
1012,54304,975737.0,771,METROPOLITAN AVENUE,Brooklyn,11211.0,40.714615,-73.94358299999999,16
1013,52789,955834.0,45,HOYT STREET,Brooklyn,11201.0,40.689269,-73.985973,74
1014,52725,209164.0,992,BERGEN STREET,Brooklyn,11216.0,40.676446,-73.954045,4
1015,52725,295918.0,658,FRANKLIN AVENUE,Brooklyn,11238.0,40.675755,-73.95614,7
1016,52725,295950.0,693,FRANKLIN AVENUE,Brooklyn,11238.0,40.674802,-73.95646500000001,6
1017,52725,295952.0,695,FRANKLIN AVENUE,Brooklyn,11238.0,40.674748,-73.95648299999999,8
1018,52725,295953.0,697,FRANKLIN AVENUE,Brooklyn,11238.0,40.674693,-73.956505,8
1019,52725,296014.0,786,FRANKLIN AVENUE,Brooklyn,11238.0,40.67172,-73.957603,7
1020,52725,357206.0,572,PROSPECT PLACE,Brooklyn,11238.0,40.675368,-73.95794599999999,17
1021,52725,373725.0,1405,ST JOHNS PLACE,Brooklyn,11213.0,40.670646000000005,-73.931937,15
1022,52725,374066.0,611,ST JOHNS PLACE,Brooklyn,11238.0,40.672558,-73.957984,4
1023,52725,376783.0,582,STERLING PLACE,Brooklyn,11238.0,40.673752,-73.959288,4
1024,52580,955314.0,237,DUFFIELD STREET,Brooklyn,11201.0,40.691078000000005,-73.984383,22
1025,52782,958149.0,2501,PITKIN AVENUE,Brooklyn,11208.0,40.674238,-73.880081,59
1026,44602,927742.0,137,JAMAICA AVENUE,Brooklyn,11207.0,40.679152,-73.895291,53
1027,65129,302814.0,679,GRAND STREET,Brooklyn,11211.0,40.711531,-73.945162,2
1028,53157,183061.0,549,ALABAMA AVENUE,Brooklyn,11207.0,40.662396,-73.896333,4
1029,53157,183665.0,319,ALBANY AVENUE,Brooklyn,11213.0,40.669624,-73.939382,6
1030,53157,184933.0,325,ASHFORD STREET,Brooklyn,11207.0,40.674347,-73.885233,2
1031,53157,184969.0,424,ASHFORD STREET,Brooklyn,11207.0,40.671775,-73.88459499999999,2
1032,53157,185006.0,493,ASHFORD STREET,Brooklyn,11207.0,40.670081,-73.884141,2
1033,53157,207557.0,784,BELMONT AVENUE,Brooklyn,11208.0,40.672803,-73.880794,3
1034,53157,208318.0,1346,BERGEN STREET,Brooklyn,11213.0,40.67555,-73.940039,9
1035,53157,209451.0,355,BERRIMAN STREET,Brooklyn,11208.0,40.669666,-73.87873,2
1036,53157,211277.0,209,BRADFORD STREET,Brooklyn,11207.0,40.674203000000006,-73.892562,4
1037,53157,211313.0,301,BRADFORD STREET,Brooklyn,11207.0,40.671757,-73.891935,3
1038,53157,211318.0,306,BRADFORD STREET,Brooklyn,11207.0,40.671678,-73.89193900000001,3
1039,53157,211373.0,375,BRADFORD STREET,Brooklyn,11207.0,40.669624,-73.891391,2
1040,53157,215680.0,1141,BUSHWICK AVENUE,Brooklyn,11221.0,40.689364000000005,-73.917887,4
1041,53157,219547.0,514,CHESTER STREET,Brooklyn,11212.0,40.658808,-73.90894300000001,2
1042,53157,222346.0,700,CLEVELAND STREET,Brooklyn,11208.0,40.667288,-73.882603,4
1043,53157,222365.0,743,CLEVELAND STREET,Brooklyn,11208.0,40.665960999999996,-73.882108,5
1044,53157,225767.0,180,COOPER STREET,Brooklyn,11207.0,40.68868,-73.90645400000001,4
1045,53157,225768.0,182,COOPER STREET,Brooklyn,11207.0,40.688713,-73.906418,4
1046,53157,226070.0,109,CORNELIA STREET,Brooklyn,11221.0,40.689975,-73.915752,3
1047,53157,226072.0,110,CORNELIA STREET,Brooklyn,11221.0,40.689966999999996,-73.91573299999999,3
1048,53157,229994.0,1414,DE KALB AVENUE,Brooklyn,11237.0,40.700140999999995,-73.923316,4
1049,53157,288052.0,869,EASTERN PARKWAY,Brooklyn,11213.0,40.669281,-73.93984300000001,8
1050,53157,288549.0,309,ELDERT STREET,Brooklyn,11237.0,40.693031,-73.90688399999999,7
1051,53157,289110.0,363,ELTON STREET,Brooklyn,11208.0,40.674318,-73.883535,2
1052,53157,299929.0,543,GEORGIA AVENUE,Brooklyn,11207.0,40.663246,-73.895597,3
1053,53157,299935.0,556,GEORGIA AVENUE,Brooklyn,11207.0,40.662597999999996,-73.895461,3
1054,53157,301045.0,923,GLENMORE AVENUE,Brooklyn,11208.0,40.676146,-73.875943,3
1055,53157,307551.0,988,HANCOCK STREET,Brooklyn,11221.0,40.686992,-73.916303,2
1056,53157,309651.0,873,HEGEMAN AVENUE,Brooklyn,11208.0,40.664812,-73.880347,6
1057,53157,310573.0,679,HENDRIX STREET,Brooklyn,11207.0,40.664915,-73.88737900000001,4
1058,53157,313046.0,277,HINSDALE STREET,Brooklyn,11207.0,40.668232,-73.899738,4
1059,53157,313054.0,293,HINSDALE STREET,Brooklyn,11207.0,40.667935,-73.899663,2
1060,53157,313060.0,305,HINSDALE STREET,Brooklyn,11207.0,40.667713,-73.89960500000001,2
1061,53157,313062.0,311,HINSDALE STREET,Brooklyn,11207.0,40.6676,-73.89957700000001,2
1062,53157,321436.0,811,KNICKERBOCKER AVENUE,Brooklyn,11207.0,40.692436,-73.907134,4
1063,53157,327205.0,2474,LINDEN BOULEVARD,Brooklyn,11208.0,40.666418,-73.872392,1
1064,53157,327210.0,2484,LINDEN BOULEVARD,Brooklyn,11208.0,40.666540999999995,-73.87214,1
1065,53157,328488.0,436,LOGAN STREET,Brooklyn,11208.0,40.675518,-73.876384,4
1066,53157,328494.0,442,LOGAN STREET,Brooklyn,11208.0,40.675403,-73.876355,6
1067,53157,337322.0,171,MILFORD STREET,Brooklyn,11208.0,40.675371000000005,-73.877285,8
1068,53157,337330.0,180,MILFORD STREET,Brooklyn,11208.0,40.675206,-73.877264,5
1069,53157,337374.0,271,MILFORD STREET,Brooklyn,11208.0,40.67268,-73.876612,2
1070,53157,338045.0,629,MILLER AVENUE,Brooklyn,11207.0,40.665022,-73.889261,3
1071,53157,338076.0,694,MILLER AVENUE,Brooklyn,11207.0,40.663152000000004,-73.888665,4
1072,53157,338096.0,730,MILLER AVENUE,Brooklyn,11207.0,40.662608,-73.88825899999999,4
1073,53157,338108.0,752,MILLER AVENUE,Brooklyn,11207.0,40.662273,-73.88801099999999,4
1074,53157,338415.0,23,MOFFAT STREET,Brooklyn,11207.0,40.683732,-73.91016,2
1075,53157,339420.0,113,MONTAUK AVENUE,Brooklyn,11208.0,40.676586,-73.87853,2
1076,53157,342349.0,276,NEW JERSEY AVENUE,Brooklyn,11207.0,40.672803,-73.89506300000001,5
1077,53157,344503.0,422,NEWPORT STREET,Brooklyn,11207.0,40.660804,-73.89915400000001,2
1078,53157,344509.0,430,NEWPORT STREET,Brooklyn,11207.0,40.660834,-73.898942,2
1079,53157,349622.0,1445,PACIFIC STREET,Brooklyn,11216.0,40.677322,-73.94353100000001,8
1080,53157,349735.0,1600,PACIFIC STREET,Brooklyn,11213.0,40.676904,-73.936231,4
1081,53157,350990.0,142,PALMETTO STREET,Brooklyn,11221.0,40.692869,-73.917565,4
1082,53157,350995.0,16,PALMETTO STREET,Brooklyn,11221.0,40.689586,-73.920789,2
1083,53157,351107.0,366,PALMETTO STREET,Brooklyn,11237.0,40.698392999999996,-73.912142,4
1084,53157,353157.0,566,PENNSYLVANIA AVENUE,Brooklyn,11207.0,40.663524,-73.893736,3
1085,53157,353204.0,659,PENNSYLVANIA AVENUE,Brooklyn,11207.0,40.661122,-73.892543,2
1086,53157,354267.0,2482,PITKIN AVENUE,Brooklyn,11208.0,40.674134,-73.880662,3
1087,53157,369264.0,537,SHEFFIELD AVENUE,Brooklyn,11207.0,40.663712,-73.894778,6
1088,53157,371205.0,535,SNEDIKER AVENUE,Brooklyn,11207.0,40.661722999999995,-73.899027,3
1089,53157,371214.0,547,SNEDIKER AVENUE,Brooklyn,11207.0,40.661501,-73.898969,2
1090,53157,371215.0,550,SNEDIKER AVENUE,Brooklyn,11207.0,40.66146,-73.898984,2
1091,53157,371237.0,601,SNEDIKER AVENUE,Brooklyn,11207.0,40.660081,-73.898608,2
1092,53157,371239.0,605,SNEDIKER AVENUE,Brooklyn,11207.0,40.660007,-73.89859,2
1093,53157,371241.0,607,SNEDIKER AVENUE,Brooklyn,11207.0,40.659969,-73.898579,2
1094,53157,371244.0,610,SNEDIKER AVENUE,Brooklyn,11207.0,40.659955,-73.898597,2
1095,53157,371245.0,614,SNEDIKER AVENUE,Brooklyn,11207.0,40.659881,-73.898579,2
1096,53157,374219.0,907,ST JOHNS PLACE,Brooklyn,11216.0,40.671541,-73.948406,5
1097,53157,376867.0,721,STERLING PLACE,Brooklyn,11216.0,40.672905,-73.955035,4
1098,53157,385461.0,573,VAN SICLEN AVENUE,Brooklyn,11207.0,40.665325,-73.88842,2
1099,53157,396150.0,1142,WILLOUGHBY AVENUE,Brooklyn,11237.0,40.701935,-73.92506999999999,3
1100,53157,398765.0,459,WYONA STREET,Brooklyn,11207.0,40.667395,-73.891773,2
